"filename", "language", "JavaScript", "JavaScript JSX", "CSS", "comment", "blank", "total"
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/ListaNeedSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, 254, 33, 287
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/NeedMatchSearchBox.jsx", "JavaScript JSX", 0, -23, 0, 2, 6, -15
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/NeedMatchSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, 244, 21, 265
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/NeedSearchBox.jsx", "JavaScript JSX", 0, -7, 0, 4, 6, 3
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/NeedSearchBox2.jsx", "JavaScript JSX", 0, 281, 0, 9, 23, 313
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/ProgettiSearchBox.jsx", "JavaScript JSX", 0, -4, 0, 2, 3, 1
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/ProgettiSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, 160, 23, 183
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/RecruitingSearchBox.jsx", "JavaScript JSX", 0, -19, 0, 2, 3, -14
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/RecruitingSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, 256, 27, 283
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiAzienda.jsx", "JavaScript JSX", 0, 22, 0, 5, 5, 32
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiCandidato.jsx", "JavaScript JSX", 0, 12, 0, 4, 3, 19
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiContatto.jsx", "JavaScript JSX", 0, 12, 0, 4, 4, 20
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiDipendente.jsx", "JavaScript JSX", 0, 8, 0, 4, 4, 16
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiFatturazioneAttiva.jsx", "JavaScript JSX", 0, 5, 0, 2, 2, 9
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiFatturazionePassiva.jsx", "JavaScript JSX", 0, 5, 0, 2, 3, 10
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiFornitore.jsx", "JavaScript JSX", 0, 5, 0, 2, 2, 9
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiIncontro.jsx", "JavaScript JSX", 0, 6, 0, 2, 3, 11
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiIntervista.jsx", "JavaScript JSX", 0, 7, 0, 2, 1, 10
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiNeed.jsx", "JavaScript JSX", 0, 6, 0, 2, 3, 11
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiNeedID.jsx", "JavaScript JSX", 0, 6, 0, 2, 4, 12
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiProgetto.jsx", "JavaScript JSX", 0, 6, 0, 2, 3, 11
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/Aziende.jsx", "JavaScript JSX", 0, 21, 0, -7, 8, 22
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/Associazioni.jsx", "JavaScript JSX", 0, 5, 0, 2, 3, 10
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/DettaglioAziende.jsx", "JavaScript JSX", 0, 5, 0, 2, 2, 9
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/DettaglioDipendente.jsx", "JavaScript JSX", 0, -53, 0, 53, 0, 0
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/DettaglioIntervista.jsx", "JavaScript JSX", 0, -46, 0, 45, -1, -2
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/DettaglioNeed.jsx", "JavaScript JSX", 0, 67, 0, 60, 45, 172
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/EstraiReport.jsx", "JavaScript JSX", 0, -9, 0, 1, 3, -5
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/Interviste.jsx", "JavaScript JSX", 0, 62, 0, 2, 7, 71
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/ListaNeed.jsx", "JavaScript JSX", 0, 58, 0, 2, 9, 69
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/NeedMatchPages.jsx", "JavaScript JSX", 0, 4, 0, 2, 3, 9
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/FatturazioneAttiva.jsx", "JavaScript JSX", 0, 12, 0, 2, 3, 17
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/FatturazionePassiva.jsx", "JavaScript JSX", 0, 12, 0, 2, 4, 18
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/Fornitori.jsx", "JavaScript JSX", 0, 65, 0, 2, 10, 77
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/HR.jsx", "JavaScript JSX", 0, 82, 0, 6, 13, 101
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/KeyPeople.jsx", "JavaScript JSX", 0, 69, 0, 5, 6, 80
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaAzienda.jsx", "JavaScript JSX", 0, 12, 0, 4, 3, 19
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaContatto.jsx", "JavaScript JSX", 0, 7, 0, 2, 2, 11
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaDipendente.jsx", "JavaScript JSX", 0, 6, 0, 2, 2, 10
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaFatturazioneAttiva.jsx", "JavaScript JSX", 0, 7, 0, 2, 2, 11
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaFatturazionePassiva.jsx", "JavaScript JSX", 0, 7, 0, 2, 2, 11
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaFornitori.jsx", "JavaScript JSX", 0, 7, 0, 2, 2, 11
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaIntervista.jsx", "JavaScript JSX", 0, 6, 0, 2, 2, 10
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaNeed.jsx", "JavaScript JSX", 0, 6, 0, 2, 2, 10
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaProgetto.jsx", "JavaScript JSX", 0, 7, 0, 2, 2, 11
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaStaffing.jsx", "JavaScript JSX", 0, 7, 0, 0, 2, 9
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/Need.jsx", "JavaScript JSX", 0, 38, 0, 27, 11, 76
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/Progetti.jsx", "JavaScript JSX", 0, 22, 0, 6, 7, 35
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/Recruiting.jsx", "JavaScript JSX", 0, 73, 0, 7, 9, 89
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ReportPage.jsx", "JavaScript JSX", 0, 316, 0, 17, 64, 397
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/TimesheetPages.jsx", "JavaScript JSX", 0, 0, 0, 0, 3, 3
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/UserPagine/UserHomepage.jsx", "JavaScript JSX", 0, 19, 0, 0, 5, 24
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/UserPagine/UserTimesheet.jsx", "JavaScript JSX", 0, 39, 0, 24, 32, 95
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/UserPagine/UserTimesheetComponent.jsx", "JavaScript JSX", 0, 638, 0, 149, 223, 1010
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/services/auth-header.js", "JavaScript", 8, 0, 0, 0, 1, 9
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/services/auth-servicesAziende.js", "JavaScript", 10, 0, 0, 0, 4, 14
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/services/auth.service.js", "JavaScript", 31, 0, 0, 0, 7, 38
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/services/user.service.js", "JavaScript", 22, 0, 0, 0, 9, 31
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/styles/Login.css", "CSS", 0, 0, -1, 0, 0, -1
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/styles/LoginComponent.css", "CSS", 0, 0, 8, 0, 1, 9
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/styles/disabilitato.css", "CSS", 0, 0, 7, 0, 2, 9
"Total", "-", 282, 2298, 14, 2718, 1023, 6335
