"filename", "language", "JavaScript", "JavaScript JSX", "CSS", "comment", "blank", "total"
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/card/AttivitaCard.jsx", "JavaScript JSX", 0, 1, 0, 0, 0, 1
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/AggiungiAziendaFunzionante.jsx", "JavaScript JSX", 0, -104, 0, -43, -44, -191
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/AggiungiDipendenteFunzionante.jsx", "JavaScript JSX", 0, -160, 0, -111, -70, -341
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/AggiungiIncontroFunzionante.jsx", "JavaScript JSX", 0, -163, 0, -53, -68, -284
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/AggiungiNeedFunzionante.jsx", "JavaScript JSX", 0, -170, 0, -26, -73, -269
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/DettaglioAziendeFunzionante.jsx", "JavaScript JSX", 0, -433, 0, -17, -79, -529
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/FieldBoxFunzionanteFile.jsx", "JavaScript JSX", 0, -387, 0, -69, -82, -538
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/FormComponent.jsx", "JavaScript JSX", 0, -57, 0, -4, -9, -70
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/IntervisteFunzionante.jsx", "JavaScript JSX", 0, -163, 0, -6, -29, -198
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/InvioAllegati.jsx", "JavaScript JSX", 0, -119, 0, -7, -35, -161
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/ListaNeed.jsx", "JavaScript JSX", 0, -145, 0, -1, -18, -164
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/ModificaStaffingFunzionante.jsx", "JavaScript JSX", 0, -315, 0, -21, -98, -434
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/MyBoxGroupsFunzionante.jsx", "JavaScript JSX", 0, -271, 0, -1, -20, -292
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/MyDataGridSearchBox.jsx", "JavaScript JSX", 0, -149, 0, -1, -16, -166
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/NeedMatchSearchBoxFunzionante.jsx", "JavaScript JSX", 0, -220, 0, -7, -20, -247
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/NeedSearchBox2.jsx", "JavaScript JSX", 0, -263, 0, -9, -31, -303
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/NeedSearchBoxFunzionante.jsx", "JavaScript JSX", 0, -248, 0, -5, -19, -272
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/SidebarFunzionante.jsx", "JavaScript JSX", 0, -519, 0, -7, -42, -568
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/indexFunzionante.js", "JavaScript", -12, 0, 0, -4, -6, -22
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/componentiBackup/recruitingFunzionante.jsx", "JavaScript JSX", 0, -236, 0, -3, -30, -269
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/AssociazioniSearchBox.jsx", "JavaScript JSX", 0, -2, 0, 0, 0, -2
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/AziendeSearchBox.jsx", "JavaScript JSX", 0, 7, 0, -2, 4, 9
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/AziendeSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, -239, -26, -265
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/FatturazioneAttivaSearchBox.jsx", "JavaScript JSX", 0, 5, 0, -2, 1, 4
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/FatturazioneAttivaSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, -155, -15, -170
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/FatturazionePassivaSearchBox.jsx", "JavaScript JSX", 0, 4, 0, -2, 1, 3
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/FatturazionePassivaSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, -156, -15, -171
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/FornitoriSearchBox.jsx", "JavaScript JSX", 0, 5, 0, 0, 2, 7
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/FornitoriSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, -119, -9, -128
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/HRSearchBox.jsx", "JavaScript JSX", 0, 5, 0, 0, 2, 7
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/HRSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, -119, -9, -128
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/IntervisteSearchBox.jsx", "JavaScript JSX", 0, 5, 0, -19, -8, -22
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/IntervisteSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, -218, -34, -252
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/KeyPeopleSearchBox.jsx", "JavaScript JSX", 0, 5, 0, -2, 6, 9
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/KeyPeopleSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, -220, -25, -245
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/ListaNeedSearchBox.jsx", "JavaScript JSX", 0, 6, 0, -5, 5, 6
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/ListaNeedSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, -254, -33, -287
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/NeedMatchSearchBox.jsx", "JavaScript JSX", 0, 7, 0, -2, 5, 10
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/NeedMatchSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, -244, -21, -265
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/NeedSearchBox.jsx", "JavaScript JSX", 0, 8, 0, -5, 1, 4
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/NeedSearchBox2.jsx", "JavaScript JSX", 0, -3, 0, -3, 1, -5
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/ProgettiSearchBox.jsx", "JavaScript JSX", 0, 2, 0, -2, 9, 9
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/ProgettiSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, -160, -23, -183
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/RecruitingSearchBox.jsx", "JavaScript JSX", 0, 7, 0, -2, 7, 12
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/RecruitingSearchBox2.jsx", "JavaScript JSX", 0, 0, 0, -256, -27, -283
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/components/searchBox/ReportSearchBox.jsx", "JavaScript JSX", 0, 0, 0, -34, -7, -41
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiAzienda.jsx", "JavaScript JSX", 0, 1, 0, -38, -10, -47
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiCandidato.jsx", "JavaScript JSX", 0, -2, 0, -118, -25, -145
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiContatto.jsx", "JavaScript JSX", 0, -2, 0, -4, 0, -6
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiDipendente.jsx", "JavaScript JSX", 0, -17, 0, -141, -22, -180
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiFatturazioneAttiva.jsx", "JavaScript JSX", 0, -4, 0, -2, 1, -5
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiFatturazionePassiva.jsx", "JavaScript JSX", 0, -4, 0, -2, 1, -5
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiFornitore.jsx", "JavaScript JSX", 0, -4, 0, -2, 1, -5
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiIncontro.jsx", "JavaScript JSX", 0, -6, 0, -55, -3, -64
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiIntervista.jsx", "JavaScript JSX", 0, 19, 0, -4, 6, 21
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiNeed.jsx", "JavaScript JSX", 0, -5, 0, -59, -22, -86
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiNeedID.jsx", "JavaScript JSX", 0, 3, 0, -59, -9, -65
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AggiungiPagine/AggiungiProgetto.jsx", "JavaScript JSX", 0, -4, 0, -2, 1, -5
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/Aziende.jsx", "JavaScript JSX", 0, -9, 0, -36, -7, -52
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/AziendeProva.jsx", "JavaScript JSX", 0, -160, 0, -26, -42, -228
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/Associazioni.jsx", "JavaScript JSX", 0, -4, 0, -8, 0, -12
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/DettaglioAziende.jsx", "JavaScript JSX", 0, -408, 0, -20, -102, -530
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/DettaglioAziende2.jsx", "JavaScript JSX", 0, 413, 0, 25, 105, 543
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/DettaglioDipendente.jsx", "JavaScript JSX", 0, 56, 0, -53, 3, 6
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/DettaglioIntervista.jsx", "JavaScript JSX", 0, 23, 0, -85, -21, -83
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/DettaglioKeyPeople.jsx", "JavaScript JSX", 0, -4, 0, 0, 1, -3
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/DettaglioNeed.jsx", "JavaScript JSX", 0, 30, 0, -58, -9, -37
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/Interviste.jsx", "JavaScript JSX", 0, -2, 0, -4, 1, -5
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/ListaNeed.jsx", "JavaScript JSX", 0, -4, 0, 0, 0, -4
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/DettaglioPagine/NeedMatchPages.jsx", "JavaScript JSX", 0, -13, 0, -4, 0, -17
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/FatturazioneAttiva.jsx", "JavaScript JSX", 0, -1, 0, 0, 0, -1
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/FatturazionePassiva.jsx", "JavaScript JSX", 0, -1, 0, 0, 0, -1
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/Fornitori.jsx", "JavaScript JSX", 0, -4, 0, 0, 7, 3
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/HR.jsx", "JavaScript JSX", 0, -5, 0, 0, 8, 3
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/Homepage.jsx", "JavaScript JSX", 0, 6, 0, 1, 9, 16
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/KeyPeople.jsx", "JavaScript JSX", 0, -3, 0, -70, -10, -83
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/LoginForm.jsx", "JavaScript JSX", 0, 0, 0, -3, 0, -3
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaAzienda.jsx", "JavaScript JSX", 0, 0, 0, -6, 3, -3
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaContatto.jsx", "JavaScript JSX", 0, -7, 0, -3, 3, -7
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaDipendente.jsx", "JavaScript JSX", 0, -45, 0, -20, 6, -59
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaFatturazioneAttiva.jsx", "JavaScript JSX", 0, -5, 0, -2, 1, -6
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaFatturazionePassiva.jsx", "JavaScript JSX", 0, -4, 0, -3, 1, -6
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaFornitori.jsx", "JavaScript JSX", 0, 2, 0, -2, 1, 1
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaIntervista.jsx", "JavaScript JSX", 0, 22, 0, -6, 8, 24
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaNeed.jsx", "JavaScript JSX", 0, -8, 0, -3, 5, -6
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaProgetto.jsx", "JavaScript JSX", 0, 12, 0, 0, 6, 18
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ModificaPagine/ModificaStaffing.jsx", "JavaScript JSX", 0, -80, 0, 2, -17, -95
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/Need.jsx", "JavaScript JSX", 0, 2, 0, -43, 2, -39
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/Progetti.jsx", "JavaScript JSX", 0, 50, 0, -8, 2, 44
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/Recruiting.jsx", "JavaScript JSX", 0, -5, 0, 0, 3, -2
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ReportPage.jsx", "JavaScript JSX", 0, 32, 0, -12, 26, 46
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/ReportPage2.jsx", "JavaScript JSX", 0, 0, 0, 345, 78, 423
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/Tesoreria.jsx", "JavaScript JSX", 0, 0, 0, -42, 1, -41
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/TimesheetPages.jsx", "JavaScript JSX", 0, -2, 0, -23, -18, -43
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/UserPagine/UserHomepage.jsx", "JavaScript JSX", 0, 4, 0, 1, 4, 9
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/UserPagine/UserSidebar.jsx", "JavaScript JSX", 0, 354, 0, 8, 28, 390
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/UserPagine/UserTimesheet.jsx", "JavaScript JSX", 0, -1, 0, -23, -18, -42
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/UserPagine/UserTimesheetComponent.jsx", "JavaScript JSX", 0, -638, 0, -149, -223, -1010
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/pages/UserPagine/UserTimesheetComponent2.jsx", "JavaScript JSX", 0, 876, 0, 40, 149, 1065
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/services/auth.service.js", "JavaScript", 19, 0, 0, 4, 13, 36
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/styles/DettaglioAziende.css", "CSS", 0, 0, 5, 0, 0, 5
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/styles/DettaglioKeyPeople.css", "CSS", 0, 0, 5, 0, 0, 5
"/Users/andrearizza/Desktop/react/gitreact/we-hub-react/src/styles/Homepage.css", "CSS", 0, 0, 2, 0, 0, 2
"Total", "-", -120, -3658, 22, -3032, -1048, -7836
